player_id,player_name,season_year,role,position_group_used,PA_BF,RAR_bat,RAR_pit,WAR,salary
muldema01,Mark Mulder,2000,pitcher,SP,705,0.0,-0.65,-0.06,1500000
meuseir01,Irish Meusel,1927,hitter,UTIL,600,-0.7,0.0,-0.07,1500000
songedo01,Don Songer,1927,pitcher,SP,255,0.0,-0.7,-0.07,1500000
taylobe99,Ben Taylor,1927,hitter,UTIL,600,-0.66,0.0,-0.07,1500000
barcelo01,Lorenzo Barcelo,2000,pitcher,SP,157,0.0,-0.72,-0.07,1500000
floribr01,Bryce Florie,2000,pitcher,SP,223,0.0,-0.67,-0.07,1500000
forstsc01,Scott Forster,2000,pitcher,SP,154,0.0,-0.71,-0.07,1500000
lopezca02,Cando López,1927,hitter,UTIL,600,-0.83,0.0,-0.08,1500000
peelho01,Homer Peel,1927,hitter,UTIL,600,-0.78,0.0,-0.08,1500000
ussatdu01,Dutch Ussat,1927,hitter,UTIL,600,-0.85,0.0,-0.08,1500000
moutoja01,James Mouton,2000,hitter,UTIL,600,-0.81,0.0,-0.08,1500000
stynech01,Chris Stynes,2000,hitter,UTIL,600,-0.75,0.0,-0.08,1500000
dejeami01,Mike DeJean,2000,pitcher,SP,235,0.0,-0.75,-0.08,1500000
maysjo01,Joe Mays,2000,pitcher,SP,723,0.0,-0.8,-0.08,1500000
applepe01,Pete Appleton,1927,pitcher,SP,128,0.0,-0.89,-0.09,1500000
batesch01,Charlie Bates,1927,hitter,UTIL,600,-0.88,0.0,-0.09,1500000
hudspro01,Robert Hudspeth,1927,hitter,UTIL,600,-0.92,0.0,-0.09,1500000
millebi02,Bing Miller,1927,hitter,UTIL,600,-0.94,0.0,-0.09,1500000
vaughha01,Harry Vaughn,1927,hitter,UTIL,600,-0.95,0.0,-0.09,1500000
buehrma01,Mark Buehrle,2000,pitcher,SP,225,0.0,-0.94,-0.09,1500000
miltoer01,Eric Milton,2000,pitcher,SP,750,0.0,-0.85,-0.09,1500000
stullev01,Everett Stull,2000,pitcher,SP,199,0.0,-0.92,-0.09,1500000
walldo01,Donne Wall,2000,pitcher,SP,211,0.0,-0.9,-0.09,1500000
doakbi01,Bill Doak,1927,pitcher,SP,622,0.0,-1.04,-0.1,1500000
pinelba01,Babe Pinelli,1927,hitter,UTIL,600,-1.04,0.0,-0.1,1500000
harrile01,Lenny Harris,2000,hitter,UTIL,600,-0.99,0.0,-0.1,1500000
armasto02,Tony Armas,2000,pitcher,SP,403,0.0,-1.01,-0.1,1500000
mendora01,Ramiro Mendoza,2000,pitcher,SP,281,0.0,-1.01,-0.1,1500000
morrima01,Matt Morris,2000,pitcher,SP,226,0.0,-0.97,-0.1,1500000
reynosh01,Shane Reynolds,2000,pitcher,SP,588,0.0,-0.98,-0.1,1500000
sikorbr01,Brian Sikorski,2000,pitcher,SP,187,0.0,-0.98,-0.1,1500000
wilkeha01,Harry Wilke,1927,hitter,UTIL,600,-1.15,0.0,-0.11,1500000
crabtti01,Tim Crabtree,2000,pitcher,SP,352,0.0,-1.09,-0.11,1500000
carrge01,George Carr,1927,hitter,UTIL,600,-1.18,0.0,-0.12,1500000
eggerel01,Mose Eggert,1927,hitter,UTIL,600,-1.17,0.0,-0.12,1500000
grohhe01,Heinie Groh,1927,hitter,UTIL,600,-1.16,0.0,-0.12,1500000
highan01,Andy High,1927,hitter,UTIL,600,-1.23,0.0,-0.12,1500000
roettwa01,Wally Roettger,1927,hitter,UTIL,600,-1.22,0.0,-0.12,1500000
smaulow01,Owen Smaulding,1927,pitcher,SP,106,0.0,-1.18,-0.12,1500000
hairsje02,Jerry Hairston,2000,hitter,UTIL,600,-1.22,0.0,-0.12,1500000
kaplega01,Gabe Kapler,2000,hitter,UTIL,600,-1.23,0.0,-0.12,1500000
paquecr01,Craig Paquette,2000,hitter,UTIL,600,-1.22,0.0,-0.12,1500000
anderbr02,Brian Anderson,2000,pitcher,SP,750,0.0,-1.22,-0.12,1500000
elartsc01,Scott Elarton,2000,pitcher,SP,750,0.0,-1.16,-0.12,1500000
grimsja01,Jason Grimsley,2000,pitcher,SP,428,0.0,-1.25,-0.12,1500000
mahompa01,Pat Mahomes,2000,pitcher,SP,439,0.0,-1.15,-0.12,1500000
reedst01,Steve Reed,2000,pitcher,SP,243,0.0,-1.2,-0.12,1500000
tollbbr01,Brian Tollberg,2000,pitcher,SP,506,0.0,-1.25,-0.12,1500000
laynehe01,Herman Layne,1927,hitter,UTIL,600,-1.32,0.0,-0.13,1500000
abbotku01,Kurt Abbott,2000,hitter,UTIL,600,-1.33,0.0,-0.13,1500000
halamjo01,John Halama,2000,pitcher,SP,736,0.0,-1.32,-0.13,1500000
quantpa01,Paul Quantrill,2000,pitcher,SP,367,0.0,-1.31,-0.13,1500000
rodrifr02,Frankie Rodriguez,2000,pitcher,SP,214,0.0,-1.32,-0.13,1500000
shawje01,Jeff Shaw,2000,pitcher,SP,249,0.0,-1.31,-0.13,1500000
stephga01,Garrett Stephenson,2000,pitcher,SP,750,0.0,-1.33,-0.13,1500000
millea01,A. Miller,1927,hitter,UTIL,600,-1.38,0.0,-0.14,1500000
roettos01,Oscar Roettger,1927,hitter,UTIL,600,-1.36,0.0,-0.14,1500000
sislege01,George Sisler,1927,hitter,UTIL,600,-1.42,0.0,-0.14,1500000
vargate01,Tetelo Vargas,1927,hitter,UTIL,600,-1.42,0.0,-0.14,1500000
frascjo01,John Frascatore,2000,pitcher,SP,335,0.0,-1.42,-0.14,1500000
harnipe01,Pete Harnisch,2000,pitcher,SP,562,0.0,-1.44,-0.14,1500000
morgami01,Mike Morgan,2000,pitcher,SP,448,0.0,-1.38,-0.14,1500000
perisma01,Matt Perisho,2000,pitcher,SP,515,0.0,-1.43,-0.14,1500000
turnbde01,Derrick Turnbow,2000,pitcher,SP,181,0.0,-1.44,-0.14,1500000
barrebo01,Bob Barrett,1927,hitter,UTIL,600,-1.45,0.0,-0.15,1500000
deitrbi01,Bill Deitrick,1927,hitter,UTIL,600,-1.52,0.0,-0.15,1500000
jonesjo03,Johnny Jones,1927,hitter,UTIL,600,-1.48,0.0,-0.15,1500000
blumge01,Geoff Blum,2000,hitter,UTIL,600,-1.48,0.0,-0.15,1500000
catalfr01,Frank Catalanotto,2000,hitter,UTIL,600,-1.53,0.0,-0.15,1500000
duceyro01,Rob Ducey,2000,hitter,UTIL,600,-1.45,0.0,-0.15,1500000
gracema01,Mark Grace,2000,hitter,UTIL,600,-1.47,0.0,-0.15,1500000
henderi01,Rickey Henderson,2000,hitter,UTIL,600,-1.51,0.0,-0.15,1500000
loopebr01,Braden Looper,2000,pitcher,SP,311,0.0,-1.54,-0.15,1500000
parrijo01,John Parrish,2000,pitcher,SP,180,0.0,-1.52,-0.15,1500000
rigdopa01,Paul Rigdon,2000,pitcher,SP,381,0.0,-1.55,-0.15,1500000
gonzami01,Mike Gonzalez,1927,hitter,UTIL,600,-1.61,0.0,-0.16,1500000
odonnha01,Harry O'Donnell,1927,hitter,UTIL,600,-1.56,0.0,-0.16,1500000
onsloed01,Eddie Onslow,1927,hitter,UTIL,600,-1.63,0.0,-0.16,1500000
smith14,Smith,1927,hitter,UTIL,600,-1.57,0.0,-0.16,1500000
stevefo01,Foots Stevens,1927,hitter,UTIL,600,-1.56,0.0,-0.16,1500000
casanra01,Raul Casanova,2000,hitter,UTIL,600,-1.55,0.0,-0.16,1500000
martida01,Dave Martinez,2000,hitter,UTIL,600,-1.57,0.0,-0.16,1500000
mahayro01,Ron Mahay,2000,pitcher,SP,199,0.0,-1.64,-0.16,1500000
micelda01,Dan Miceli,2000,pitcher,SP,207,0.0,-1.56,-0.16,1500000
ohkato01,Tomo Ohka,2000,pitcher,SP,297,0.0,-1.6,-0.16,1500000
schoupe01,Pete Schourek,2000,pitcher,SP,464,0.0,-1.62,-0.16,1500000
tamje01,Jeff Tam,2000,pitcher,SP,351,0.0,-1.63,-0.16,1500000
wakefti01,Tim Wakefield,2000,pitcher,SP,706,0.0,-1.62,-0.16,1500000
ballowi01,Win Ballou,1927,pitcher,SP,396,0.0,-1.65,-0.17,1500000
saundau01,Augustus Saunders,1927,hitter,UTIL,600,-1.72,0.0,-0.17,1500000
bellicl01,Clay Bellinger,2000,hitter,UTIL,600,-1.72,0.0,-0.17,1500000
crespfe01,Felipe Crespo,2000,hitter,UTIL,600,-1.74,0.0,-0.17,1500000
durhara01,Ray Durham,2000,hitter,UTIL,600,-1.68,0.0,-0.17,1500000
matthga02,Gary Matthews,2000,hitter,UTIL,600,-1.69,0.0,-0.17,1500000
ericksc01,Scott Erickson,2000,pitcher,SP,446,0.0,-1.68,-0.17,1500000
hallaro01,Roy Halladay,2000,pitcher,SP,349,0.0,-1.71,-0.17,1500000
mathetj01,T. J. Mathews,2000,pitcher,SP,273,0.0,-1.74,-0.17,1500000
navarja01,Jaime Navarro,2000,pitcher,SP,174,0.0,-1.69,-0.17,1500000
sparkst01,Steve Sparks,2000,pitcher,SP,446,0.0,-1.72,-0.17,1500000
devivbe01,Bernie DeViveiros,1927,hitter,UTIL,600,-1.81,0.0,-0.18,1500000
johnspe02,Pearley Johnson,1927,hitter,UTIL,600,-1.84,0.0,-0.18,1500000
meansle01,Lewis Means,1927,hitter,UTIL,600,-1.83,0.0,-0.18,1500000
rogelbi01,Billy Rogell,1927,hitter,UTIL,600,-1.84,0.0,-0.18,1500000
fasansa01,Sal Fasano,2000,hitter,UTIL,600,-1.78,0.0,-0.18,1500000
hamilda02,Darryl Hamilton,2000,hitter,UTIL,600,-1.83,0.0,-0.18,1500000
lewisma01,Mark Lewis,2000,hitter,UTIL,600,-1.76,0.0,-0.18,1500000
mordemi01,Mike Mordecai,2000,hitter,UTIL,600,-1.8,0.0,-0.18,1500000
hillke01,Ken Hill,2000,pitcher,SP,399,0.0,-1.78,-0.18,1500000
baldwhe01,Henry Baldwin,1927,hitter,UTIL,600,-1.91,0.0,-0.19,1500000
jahajo01,John Jaha,2000,hitter,UTIL,600,-1.93,0.0,-0.19,1500000
clarkma01,Mark Clark,2000,pitcher,SP,220,0.0,-1.92,-0.19,1500000
davisdo02,Doug Davis,2000,pitcher,SP,450,0.0,-1.87,-0.19,1500000
gardnje02,Jelly Gardner,1927,hitter,UTIL,600,-2.05,0.0,-0.2,1500000
hamiljh01,J. H. Hamilton,1927,hitter,UTIL,600,-2.03,0.0,-0.2,1500000
cabreor01,Orlando Cabrera,2000,hitter,UTIL,600,-2.03,0.0,-0.2,1500000
walbema01,Matt Walbeck,2000,hitter,UTIL,600,-1.95,0.0,-0.2,1500000
goodedw01,Dwight Gooden,2000,pitcher,SP,467,0.0,-2.03,-0.2,1500000
merckke01,Kent Mercker,2000,pitcher,SP,225,0.0,-1.98,-0.2,1500000
santijo03,Jose Santiago,2000,pitcher,SP,302,0.0,-2.03,-0.2,1500000
padgeer01,Ernie Padgett,1927,hitter,UTIL,600,-2.1,0.0,-0.21,1500000
quinnja01,Jack Quinn,1927,pitcher,SP,750,0.0,-2.11,-0.21,1500000
francma01,Matt Franco,2000,hitter,UTIL,600,-2.11,0.0,-0.21,1500000
slocuhe01,Heathcliff Slocumb,2000,pitcher,SP,309,0.0,-2.07,-0.21,1500000
cronijo01,Joe Cronin,1927,hitter,UTIL,600,-2.21,0.0,-0.22,1500000
deshide01,Delino DeShields,2000,hitter,UTIL,600,-2.25,0.0,-0.22,1500000
verasqu01,Quilvio Veras,2000,hitter,UTIL,600,-2.2,0.0,-0.22,1500000
abbotpa01,Paul Abbott,2000,pitcher,SP,750,0.0,-2.17,-0.22,1500000
pennybr01,Brad Penny,2000,pitcher,SP,529,0.0,-2.15,-0.22,1500000
blackle01,Lena Blackburne,1927,hitter,UTIL,600,-2.34,0.0,-0.23,1500000
burnete01,Tex Burnett,1927,hitter,UTIL,600,-2.25,0.0,-0.23,1500000
graffto01,Tony Graffanino,2000,hitter,UTIL,600,-2.31,0.0,-0.23,1500000
bottari01,Ricky Bottalico,2000,pitcher,SP,319,0.0,-2.28,-0.23,1500000
jonesdo01,Doug Jones,2000,pitcher,SP,319,0.0,-2.27,-0.23,1500000
martira02,Ramon Martinez,2000,pitcher,SP,590,0.0,-2.3,-0.23,1500000
ramsaro01,Robert Ramsay,2000,pitcher,SP,230,0.0,-2.28,-0.23,1500000
washbja01,Jarrod Washburn,2000,pitcher,SP,340,0.0,-2.34,-0.23,1500000
dawsojo01,Joe Dawson,1927,pitcher,SP,349,0.0,-2.44,-0.24,1500000
marriwi01,William Marriott,1927,hitter,UTIL,600,-2.39,0.0,-0.24,1500000
sickied01,Ed Sicking,1927,hitter,UTIL,600,-2.4,0.0,-0.24,1500000
grebecr01,Craig Grebeck,2000,hitter,UTIL,600,-2.4,0.0,-0.24,1500000
haselbi01,Bill Haselman,2000,hitter,UTIL,600,-2.36,0.0,-0.24,1500000
huffau01,Aubrey Huff,2000,hitter,UTIL,600,-2.45,0.0,-0.24,1500000
ledeeri01,Ricky Ledee,2000,hitter,UTIL,600,-2.41,0.0,-0.24,1500000
woodwch01,Chris Woodward,2000,hitter,UTIL,600,-2.45,0.0,-0.24,1500000
eilanda01,Dave Eiland,2000,pitcher,SP,260,0.0,-2.44,-0.24,1500000
attredi01,Dick Attreau,1927,hitter,UTIL,600,-2.54,0.0,-0.25,1500000
jacobme01,Merwin Jacobson,1927,hitter,UTIL,600,-2.52,0.0,-0.25,1500000
longte01,Terrence Long,2000,hitter,UTIL,600,-2.47,0.0,-0.25,1500000
knoblch01,Chuck Knoblauch,2000,hitter,UTIL,600,-2.63,0.0,-0.26,1500000
lawtoma02,Matt Lawton,2000,hitter,UTIL,600,-2.59,0.0,-0.26,1500000
ramiral02,Alex Ramirez,2000,hitter,UTIL,600,-2.62,0.0,-0.26,1500000
belchti01,Tim Belcher,2000,pitcher,SP,186,0.0,-2.57,-0.26,1500000
willibr01,Brian Williams,2000,pitcher,SP,203,0.0,-2.6,-0.26,1500000
wrighja02,Jaret Wright,2000,pitcher,SP,217,0.0,-2.57,-0.26,1500000
coomero01,Ron Coomer,2000,hitter,UTIL,600,-2.71,0.0,-0.27,1500000
grissma02,Marquis Grissom,2000,hitter,UTIL,600,-2.74,0.0,-0.27,1500000
shumpte01,Terry Shumpert,2000,hitter,UTIL,600,-2.68,0.0,-0.27,1500000
chriscu01,Walter Christensen,1927,hitter,UTIL,600,-2.84,0.0,-0.28,1500000
douthta01,Taylor Douthit,1927,hitter,UTIL,600,-2.83,0.0,-0.28,1500000
hydeco01,Cowan Hyde,1927,hitter,UTIL,600,-2.75,0.0,-0.28,1500000
riceha01,Harry Rice,1927,hitter,UTIL,600,-2.77,0.0,-0.28,1500000
saundru01,Rusty Saunders,1927,hitter,UTIL,600,-2.76,0.0,-0.28,1500000
yoterel01,Elmer Yoter,1927,hitter,UTIL,600,-2.79,0.0,-0.28,1500000
brosisc01,Scott Brosius,2000,hitter,UTIL,600,-2.76,0.0,-0.28,1500000
leyriji01,Jim Leyritz,2000,hitter,UTIL,600,-2.83,0.0,-0.28,1500000
karowma01,Marty Karow,1927,hitter,UTIL,600,-2.9,0.0,-0.29,1500000
alexama02,Manny Alexander,2000,hitter,UTIL,600,-2.87,0.0,-0.29,1500000
surhobj01,B. J. Surhoff,2000,hitter,UTIL,600,-2.88,0.0,-0.29,1500000
petkoma01,Mark Petkovsek,2000,pitcher,SP,341,0.0,-2.88,-0.29,1500000
hancoar01,Art Hancock,1927,hitter,UTIL,600,-3.01,0.0,-0.3,1500000
welchfr01,Frank Welch,1927,hitter,UTIL,600,-3.01,0.0,-0.3,1500000
daviser01,Eric Davis,2000,hitter,UTIL,600,-3.03,0.0,-0.3,1500000
greerru01,Rusty Greer,2000,hitter,UTIL,600,-3.04,0.0,-0.3,1500000
cordefr01,Francisco Cordero,2000,pitcher,SP,365,0.0,-2.99,-0.3,1500000
scottjo02,Joe Scott,1927,hitter,UTIL,600,-3.07,0.0,-0.31,1500000
willige02,Gerald Williams,2000,hitter,UTIL,600,-3.05,0.0,-0.31,1500000
winnra01,Randy Winn,2000,hitter,UTIL,600,-3.05,0.0,-0.31,1500000
nagych01,Charles Nagy,2000,pitcher,SP,267,0.0,-3.1,-0.31,1500000
dewitfr01,Fred Dewitt,1927,hitter,UTIL,600,-3.23,0.0,-0.32,1500000
plittno01,Norman Plitt,1927,pitcher,SP,319,0.0,-3.23,-0.32,1500000
bellja01,Jay Bell,2000,hitter,UTIL,600,-3.22,0.0,-0.32,1500000
murraca01,Calvin Murray,2000,hitter,UTIL,600,-3.18,0.0,-0.32,1500000
stinnke01,Kelly Stinnett,2000,hitter,UTIL,600,-3.24,0.0,-0.32,1500000
critzhu01,Hughie Critz,1927,hitter,UTIL,600,-3.33,0.0,-0.33,1500000
olerujo01,John Olerud,2000,hitter,UTIL,600,-3.27,0.0,-0.33,1500000
garcifr02,Freddy Garcia,2000,pitcher,SP,538,0.0,-3.35,-0.33,1500000
karlsc01,Scott Karl,2000,pitcher,SP,424,0.0,-3.26,-0.33,1500000
garcich03,Chano García,1927,hitter,UTIL,600,-3.44,0.0,-0.34,1500000
malarda01,Dave Malarcher,1927,hitter,UTIL,600,-3.42,0.0,-0.34,1500000
mellajo01,Joe Mellana,1927,hitter,UTIL,600,-3.38,0.0,-0.34,1500000
matoslu01,Luis Matos,2000,hitter,UTIL,600,-3.42,0.0,-0.34,1500000
etherse01,Seth Etherton,2000,pitcher,SP,270,0.0,-3.43,-0.34,1500000
fasseje01,Jeff Fassero,2000,pitcher,SP,577,0.0,-3.45,-0.34,1500000
hentgpa01,Pat Hentgen,2000,pitcher,SP,750,0.0,-3.37,-0.34,1500000
millsal01,Alan Mills,2000,pitcher,SP,234,0.0,-3.35,-0.34,1500000
nathajo01,Joe Nathan,2000,pitcher,SP,426,0.0,-3.42,-0.34,1500000
rueteki01,Kirk Rueter,2000,pitcher,SP,750,0.0,-3.45,-0.34,1500000
thurmmi01,Mike Thurman,2000,pitcher,SP,415,0.0,-3.35,-0.34,1500000
weraju01,Julie Wera,1927,hitter,UTIL,600,-3.52,0.0,-0.35,1500000
willski01,Kid Willson,1927,hitter,UTIL,600,-3.54,0.0,-0.35,1500000
dehaako01,Kory DeHaan,2000,hitter,UTIL,600,-3.52,0.0,-0.35,1500000
huskebu01,Butch Huskey,2000,hitter,UTIL,600,-3.54,0.0,-0.35,1500000
olivaom01,Omar Olivares,2000,pitcher,SP,508,0.0,-3.47,-0.35,1500000
barneje01,Jesse Barnes,1927,pitcher,SP,360,0.0,-3.6,-0.36,1500000
brownb02,B. Brown,1927,hitter,UTIL,600,-3.62,0.0,-0.36,1500000
maranra01,Rabbit Maranville,1927,hitter,UTIL,600,-3.61,0.0,-0.36,1500000
shankjo01,John Shanks,1927,hitter,UTIL,600,-3.63,0.0,-0.36,1500000
willi02,Williams,1927,hitter,UTIL,600,-3.63,0.0,-0.36,1500000
willife01,Fendall Williams,1927,hitter,UTIL,600,-3.64,0.0,-0.36,1500000
gutieri01,Ricky Gutierrez,2000,hitter,UTIL,600,-3.62,0.0,-0.36,1500000
estessh01,Shawn Estes,2000,pitcher,SP,750,0.0,-3.62,-0.36,1500000
rapppa01,Pat Rapp,2000,pitcher,SP,750,0.0,-3.56,-0.36,1500000
allenne02,Newt Allen,1927,hitter,UTIL,600,-3.69,0.0,-0.37,1500000
orsater01,Ernie Orsatti,1927,hitter,UTIL,600,-3.75,0.0,-0.37,1500000
schanbo01,Bobby Schang,1927,hitter,UTIL,600,-3.65,0.0,-0.37,1500000
turneco01,Cool Turner,1927,hitter,UTIL,600,-3.72,0.0,-0.37,1500000
coninje01,Jeff Conine,2000,hitter,UTIL,600,-3.66,0.0,-0.37,1500000
encarju01,Juan Encarnacion,2000,hitter,UTIL,600,-3.69,0.0,-0.37,1500000
limajo01,Jose Lima,2000,pitcher,SP,750,0.0,-3.7,-0.37,1500000
goldsha01,Hal Goldsmith,1927,pitcher,SP,320,0.0,-3.8,-0.38,1500000
magadda01,Dave Magadan,2000,hitter,UTIL,600,-3.77,0.0,-0.38,1500000
tavarju01,Julian Tavarez,2000,pitcher,SP,530,0.0,-3.79,-0.38,1500000
tomkobr01,Brett Tomko,2000,pitcher,SP,401,0.0,-3.76,-0.38,1500000
rojoju01,Julio Rojo,1927,hitter,UTIL,600,-3.92,0.0,-0.39,1500000
darrmi02,Mike Darr,2000,hitter,UTIL,600,-3.89,0.0,-0.39,1500000
bergejo02,Johnny Berger,1927,hitter,UTIL,600,-4.01,0.0,-0.4,1500000
clarkda04,Danny Clark,1927,hitter,UTIL,600,-4.01,0.0,-0.4,1500000
hawkile01,Lemuel Hawkins,1927,hitter,UTIL,600,-4.03,0.0,-0.4,1500000
todtph01,Phil Todt,1927,hitter,UTIL,600,-4.05,0.0,-0.4,1500000
mirabdo01,Doug Mirabelli,2000,hitter,UTIL,600,-3.97,0.0,-0.4,1500000
polonlu01,Luis Polonia,2000,hitter,UTIL,600,-4.03,0.0,-0.4,1500000
crespro01,Rogelio Crespo,1927,hitter,UTIL,600,-4.09,0.0,-0.41,1500000
montaes01,Estéban Montalvo,1927,hitter,UTIL,600,-4.09,0.0,-0.41,1500000
russeja01,Jack Russell,1927,pitcher,SP,650,0.0,-4.14,-0.41,1500000
stockte01,Ted Stockard,1927,hitter,UTIL,600,-4.12,0.0,-0.41,1500000
waterte01,Ted Waters,1927,hitter,UTIL,600,-4.14,0.0,-0.41,1500000
parrist01,Steve Parris,2000,pitcher,SP,750,0.0,-4.06,-0.41,1500000
suppaje01,Jeff Suppan,2000,pitcher,SP,750,0.0,-4.11,-0.41,1500000
alexape01,Pete Alexander,1927,pitcher,SP,750,0.0,-4.22,-0.42,1500000
chacope01,Pelayo Chacón,1927,hitter,UTIL,600,-4.19,0.0,-0.42,1500000
flagsir01,Ira Flagstead,1927,hitter,UTIL,600,-4.24,0.0,-0.42,1500000
gatewer01,Ernest Gatewood,1927,hitter,UTIL,600,-4.18,0.0,-0.42,1500000
gehrich01,Charlie Gehringer,1927,hitter,UTIL,600,-4.15,0.0,-0.42,1500000
bradlmi01,Milton Bradley,2000,hitter,UTIL,600,-4.17,0.0,-0.42,1500000
perryhe01,Herbert Perry,2000,hitter,UTIL,600,-4.25,0.0,-0.42,1500000
trachst01,Steve Trachsel,2000,pitcher,SP,750,0.0,-4.2,-0.42,1500000
duganjo01,Joe Dugan,1927,hitter,UTIL,600,-4.26,0.0,-0.43,1500000
henlibu01,Butch Henline,1927,hitter,UTIL,600,-4.31,0.0,-0.43,1500000
owenswi01,Will Owens,1927,hitter,UTIL,600,-4.31,0.0,-0.43,1500000
castrra01,Ramon Castro,2000,hitter,UTIL,600,-4.29,0.0,-0.43,1500000
gilbe01,Benji Gil,2000,hitter,UTIL,600,-4.31,0.0,-0.43,1500000
molinbe01,Bengie Molina,2000,hitter,UTIL,600,-4.26,0.0,-0.43,1500000
servasc01,Scott Servais,2000,hitter,UTIL,600,-4.33,0.0,-0.43,1500000
snydejo02,John Snyder,2000,pitcher,SP,596,0.0,-4.34,-0.43,1500000
buckega01,Garland Buckeye,1927,pitcher,SP,750,0.0,-4.41,-0.44,1500000
hinesjo01,John Hines,1927,hitter,UTIL,600,-4.43,0.0,-0.44,1500000
biggicr01,Craig Biggio,2000,hitter,UTIL,600,-4.43,0.0,-0.44,1500000
gwynnto01,Tony Gwynn,2000,hitter,UTIL,600,-4.37,0.0,-0.44,1500000
barnach01,Charlie Barnabe,1927,pitcher,SP,284,0.0,-4.47,-0.45,1500000
bladera01,Ray Blades,1927,hitter,UTIL,600,-4.48,0.0,-0.45,1500000
geeri01,Rich Gee,1927,hitter,UTIL,600,-4.52,0.0,-0.45,1500000
lee03,Lee,1927,hitter,UTIL,600,-4.55,0.0,-0.45,1500000
oneilst01,Steve O'Neill,1927,hitter,UTIL,600,-4.47,0.0,-0.45,1500000
greenwi01,Willie Greene,2000,hitter,UTIL,600,-4.5,0.0,-0.45,1500000
johnsbr01,Brian Johnson,2000,hitter,UTIL,600,-4.51,0.0,-0.45,1500000
martife01,Felix Martinez,2000,hitter,UTIL,600,-4.49,0.0,-0.45,1500000
sojolu01,Luis Sojo,2000,hitter,UTIL,600,-4.54,0.0,-0.45,1500000
bergmse01,Sean Bergman,2000,pitcher,SP,337,0.0,-4.54,-0.45,1500000
rupery01,Ryan Rupe,2000,pitcher,SP,425,0.0,-4.53,-0.45,1500000
scottpe01,Pete Scott,1927,hitter,UTIL,600,-4.64,0.0,-0.46,1500000
bogarti01,Tim Bogar,2000,hitter,UTIL,600,-4.57,0.0,-0.46,1500000
alfonan02,Ángel Alfonso,1927,hitter,UTIL,600,-4.71,0.0,-0.47,1500000
perkicy01,Cy Perkins,1927,hitter,UTIL,600,-4.73,0.0,-0.47,1500000
bautida01,Danny Bautista,2000,hitter,UTIL,600,-4.74,0.0,-0.47,1500000
curtich01,Chad Curtis,2000,hitter,UTIL,600,-4.69,0.0,-0.47,1500000
jensema01,Marcus Jensen,2000,hitter,UTIL,600,-4.65,0.0,-0.47,1500000
larkiba01,Barry Larkin,2000,hitter,UTIL,600,-4.65,0.0,-0.47,1500000
lopezlu02,Luis Lopez,2000,hitter,UTIL,600,-4.73,0.0,-0.47,1500000
nortogr01,Greg Norton,2000,hitter,UTIL,600,-4.69,0.0,-0.47,1500000
offerjo01,Jose Offerman,2000,hitter,UTIL,600,-4.71,0.0,-0.47,1500000
fussech01,Chris Fussell,2000,pitcher,SP,320,0.0,-4.71,-0.47,1500000
moyerja01,Jamie Moyer,2000,pitcher,SP,678,0.0,-4.7,-0.47,1500000
hohmabi01,Bill Hohman,1927,hitter,UTIL,600,-4.79,0.0,-0.48,1500000
buforda01,Damon Buford,2000,hitter,UTIL,600,-4.77,0.0,-0.48,1500000
febleca01,Carlos Febles,2000,hitter,UTIL,600,-4.76,0.0,-0.48,1500000
hernajo01,Jose Hernandez,2000,hitter,UTIL,600,-4.8,0.0,-0.48,1500000
singlch01,Chris Singleton,2000,hitter,UTIL,600,-4.81,0.0,-0.48,1500000
velarra01,Randy Velarde,2000,hitter,UTIL,600,-4.78,0.0,-0.48,1500000
duncafr02,Frank Duncan,1927,hitter,UTIL,600,-4.92,0.0,-0.49,1500000
hartlgr01,Grover Hartley,1927,hitter,UTIL,600,-4.95,0.0,-0.49,1500000
johnsbi05,Bill Johnson,1927,hitter,UTIL,600,-4.87,0.0,-0.49,1500000
hubbatr01,Trent Hubbard,2000,hitter,UTIL,600,-4.91,0.0,-0.49,1500000
oliveda02,Darren Oliver,2000,pitcher,SP,501,0.0,-4.91,-0.49,1500000
ritchto01,Todd Ritchie,2000,pitcher,SP,750,0.0,-4.94,-0.49,1500000
floweja01,Jake Flowers,1927,hitter,UTIL,600,-5.04,0.0,-0.5,1500000
adamste01,Terry Adams,2000,pitcher,SP,369,0.0,-5.03,-0.5,1500000
radkebr01,Brad Radke,2000,pitcher,SP,750,0.0,-5.04,-0.5,1500000
tysonty01,Ty Tyson,1927,hitter,UTIL,600,-5.05,0.0,-0.51,1500000
ausmubr01,Brad Ausmus,2000,hitter,UTIL,600,-5.12,0.0,-0.51,1500000
bonilbo01,Bobby Bonilla,2000,hitter,UTIL,600,-5.12,0.0,-0.51,1500000
friasha01,Hanley Frias,2000,hitter,UTIL,600,-5.12,0.0,-0.51,1500000
varitja01,Jason Varitek,2000,hitter,UTIL,600,-5.09,0.0,-0.51,1500000
mostijo01,Johnny Mostil,1927,hitter,UTIL,600,-5.18,0.0,-0.52,1500000
zomphch01,Charles Zomphier,1927,hitter,UTIL,600,-5.21,0.0,-0.52,1500000
bohanbr01,Brian Bohanon,2000,pitcher,SP,750,0.0,-5.23,-0.52,1500000
gilligr01,Grant Gillis,1927,hitter,UTIL,600,-5.28,0.0,-0.53,1500000
